admin1,admin2,admin3,location,latitude,longitude,event_date,year,month,casualties,num_events,tsne_reduced,min_distance_to_battlefront,distance_score,hazard_score
Cherkasy,Cherkaskyi,Chepkaska,Cherkasy,49.4285,32.0621,2023-05-09,2023,5,0,1,0.0,384.340446049815,0.021420551646310487,0.6426165493893147
Cherkasy,Cherkaskyi,Chepkaska,Cherkasy,49.4285,32.0621,2023-06-28,2023,6,0,1,0.0,384.340446049815,0.021420551646310487,0.6426165493893147
Cherkasy,Cherkaskyi,Chepkaska,Cherkasy,49.4285,32.0621,2023-07-06,2023,7,0,1,0.0,384.340446049815,0.021420551646310487,0.6426165493893147
Cherkasy,Umanskyi,Umanska,Uman,48.7484,30.2218,2023-04-28,2023,4,41,1,51.278515,514.8901174341341,0.005805780763996009,36.06913191901363
Cherkasy,Umanskyi,Umanska,Uman,48.7484,30.2218,2023-06-08,2023,6,0,1,0.0,514.8901174341341,0.005805780763996009,0.1741734229198803
Chernihiv,Chernihivskyi,Chepnigivska,Chernihiv,51.5055,31.2849,2023-03-17,2023,3,0,1,0.0,521.7488751836453,0.005420925336362802,0.1626277600908841
Chernihiv,Chernihivskyi,Chepnigivska,Chernihiv,51.5055,31.2849,2023-04-21,2023,4,0,1,0.0,521.7488751836453,0.005420925336362802,0.1626277600908841
Chernihiv,Chernihivskyi,Dobrianska,Oleksandrivka,51.9556,31.1942,2023-03-18,2023,3,0,1,0.0,555.6720902130107,0.0038614176266842538,0.11584252880052763
Chernihiv,Chernihivskyi,Dobrianska,Oleksandrivka,51.9556,31.1942,2023-03-19,2023,3,0,1,0.0,555.6720902130107,0.0038614176266842538,0.11584252880052763
Chernihiv,Chernihivskyi,Horodnianska,Berylivka,52.075,31.7399,2023-02-27,2023,2,0,1,0.0,535.0279206747671,0.004746825468670654,0.14240476406011962
Chernihiv,Chernihivskyi,Horodnianska,Berylivka,52.075,31.7399,2023-03-15,2023,3,0,1,0.0,535.0279206747671,0.004746825468670654,0.14240476406011962
Chernihiv,Chernihivskyi,Horodnianska,Berylivka,52.075,31.7399,2023-03-16,2023,3,0,1,0.0,535.0279206747671,0.004746825468670654,0.14240476406011962
Chernihiv,Chernihivskyi,Horodnianska,Berylivka,52.075,31.7399,2023-05-08,2023,5,0,1,0.0,535.0279206747671,0.004746825468670654,0.14240476406011962
Chernihiv,Chernihivskyi,Horodnianska,Berylivka,52.075,31.7399,2023-06-01,2023,6,0,1,0.0,535.0279206747671,0.004746825468670654,0.14240476406011962
Chernihiv,Chernihivskyi,Horodnianska,Hasychivka,52.0145,31.7783,2023-05-02,2023,5,0,1,0.0,528.6395019468879,0.005059968507740255,0.15179905523220766
Chernihiv,Chernihivskyi,Horodnianska,Hasychivka,52.0145,31.7783,2023-05-09,2023,5,0,1,0.0,528.6395019468879,0.005059968507740255,0.15179905523220766
Chernihiv,Chernihivskyi,Horodnianska,Horodnia,51.8914,31.5957,2023-03-01,2023,3,0,1,0.0,529.5434465857846,0.005014435301223092,0.15043305903669277
Chernihiv,Chernihivskyi,Horodnianska,Moshchenka,52.0308,31.7396,2023-05-08,2023,5,0,1,0.0,531.8290867954331,0.0049011232376864455,0.1470336971305934
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-01-10,2023,1,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-01-12,2023,1,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-01-26,2023,1,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-01-27,2023,1,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-02-03,2023,2,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-02-04,2023,2,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-02-05,2023,2,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-02-09,2023,2,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-02-10,2023,2,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-02-11,2023,2,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-02-20,2023,2,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-02-23,2023,2,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-02-24,2023,2,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-03-06,2023,3,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-03-07,2023,3,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-03-08,2023,3,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-03-10,2023,3,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-05-25,2023,5,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-05-26,2023,5,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-05-31,2023,5,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-06-10,2023,6,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-06-22,2023,6,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-06-24,2023,6,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Horodnianska,Senkivka,52.089,31.7781,2023-06-29,2023,6,0,1,0.0,534.0899920700649,0.0047915567483695475,0.14374670245108645
Chernihiv,Chernihivskyi,Ivanivska,Ivanivka,51.3795,31.291,2023-05-04,2023,5,0,1,0.0,513.8561937011432,0.005866119499940191,0.17598358499820577
Chernihiv,Chernihivskyi,Ivanivska,Ivanivka,51.3795,31.291,2023-05-05,2023,5,0,1,0.0,513.8561937011432,0.005866119499940191,0.17598358499820577
Chernihiv,Chernihivskyi,Liubetska,Pavlivka,51.6406,30.8981,2023-02-10,2023,2,0,1,0.0,552.3522684965775,0.0039917614275131845,0.11975284282539556
Chernihiv,Chernihivskyi,Liubetska,Pavlivka,51.6406,30.8981,2023-05-18,2023,5,0,1,0.0,552.3522684965775,0.0039917614275131845,0.11975284282539556
Chernihiv,Chernihivskyi,Liubetska,Pavlivka,51.6406,30.8981,2023-06-01,2023,6,0,1,0.0,552.3522684965775,0.0039917614275131845,0.11975284282539556
Chernihiv,Chernihivskyi,Ripkynska,Ripky,51.801,31.0838,2023-06-09,2023,6,1,1,24.791027,551.6736131359764,0.004018943863624237,17.474286119863805
Chernihiv,Koriukivskyi,Koriukivska,Khotivka,51.7193,32.4974,2023-04-22,2023,4,0,1,0.0,469.9024552627288,0.009104153394323106,0.2731246018296932
Chernihiv,Koriukivskyi,Koriukivska,Khotivka,51.7193,32.4974,2023-05-17,2023,5,0,1,0.0,469.9024552627288,0.009104153394323106,0.2731246018296932
Chernihiv,Koriukivskyi,Koriukivska,Khotivka,51.7193,32.4974,2023-05-24,2023,5,0,1,0.0,469.9024552627288,0.009104153394323106,0.2731246018296932
Chernihiv,Koriukivskyi,Koriukivska,Khotivka,51.7193,32.4974,2023-06-12,2023,6,0,1,0.0,469.9024552627288,0.009104153394323106,0.2731246018296932
Chernihiv,Koriukivskyi,Koriukivska,Koriukivka,51.7757,32.2592,2023-01-30,2023,1,0,1,0.0,486.3143586763483,0.007726157828143534,0.23178473484430606
Chernihiv,Koriukivskyi,Koriukivska,Koriukivka,51.7757,32.2592,2023-02-04,2023,2,0,1,0.0,486.3143586763483,0.007726157828143534,0.23178473484430606
Chernihiv,Koriukivskyi,Koriukivska,Koriukivka,51.7757,32.2592,2023-03-09,2023,3,0,1,0.0,486.3143586763483,0.007726157828143534,0.23178473484430606
Chernihiv,Koriukivskyi,Koriukivska,Koriukivka,51.7757,32.2592,2023-05-06,2023,5,0,1,0.0,486.3143586763483,0.007726157828143534,0.23178473484430606
Chernihiv,Koriukivskyi,Koriukivska,Naumivka,51.8387,32.1902,2023-02-15,2023,2,0,1,0.0,494.5043782201699,0.0071186029891299185,0.21355808967389758
Chernihiv,Koriukivskyi,Koriukivska,Prybyn,51.9859,32.2899,2023-06-01,2023,6,0,1,0.0,500.5106189014668,0.0067036294586252584,0.20110888375875777
Chernihiv,Koriukivskyi,Koriukivska,Sosnivka,51.7787,32.1141,2023-05-22,2023,5,0,1,0.0,494.08398064786087,0.007148592416522948,0.21445777249568848
Chernihiv,Koriukivskyi,Koriukivska,Sosnivka,51.7787,32.1141,2023-05-26,2023,5,0,1,0.0,494.08398064786087,0.007148592416522948,0.21445777249568848
Chernihiv,Koriukivskyi,Snovska,Hirsk,52.0186,31.8535,2023-03-30,2023,3,0,1,0.0,525.0510880724431,0.0052448382278623695,0.15734514683587109
Chernihiv,Koriukivskyi,Snovska,Hirsk,52.0186,31.8535,2023-05-14,2023,5,0,1,0.0,525.0510880724431,0.0052448382278623695,0.15734514683587109
Chernihiv,Koriukivskyi,Snovska,Hirsk,52.0186,31.8535,2023-06-26,2023,6,0,1,0.0,525.0510880724431,0.0052448382278623695,0.15734514683587109
Chernihiv,Koriukivskyi,Snovska,Hirsk,52.0186,31.8535,2023-06-29,2023,6,0,1,0.0,525.0510880724431,0.0052448382278623695,0.15734514683587109
Chernihiv,Koriukivskyi,Snovska,Hirsk,52.0186,31.8535,2023-07-04,2023,7,0,1,0.0,525.0510880724431,0.0052448382278623695,0.15734514683587109
Chernihiv,Koriukivskyi,Snovska,Hirsk,52.0186,31.8535,2023-07-05,2023,7,0,1,0.0,525.0510880724431,0.0052448382278623695,0.15734514683587109
Chernihiv,Koriukivskyi,Snovska,Huta-Studenetska,52.0031,32.1858,2023-01-24,2023,1,0,1,0.0,507.01412829832293,0.0062815326044400955,0.18844597813320288
Chernihiv,Koriukivskyi,Snovska,Huta-Studenetska,52.0031,32.1858,2023-01-30,2023,1,0,1,0.0,507.01412829832293,0.0062815326044400955,0.18844597813320288
Chernihiv,Koriukivskyi,Snovska,Huta-Studenetska,52.0031,32.1858,2023-01-31,2023,1,0,1,0.0,507.01412829832293,0.0062815326044400955,0.18844597813320288
Chernihiv,Koriukivskyi,Snovska,Huta-Studenetska,52.0031,32.1858,2023-05-28,2023,5,0,1,0.0,507.01412829832293,0.0062815326044400955,0.18844597813320288
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-01-24,2023,1,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-01-28,2023,1,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-01-29,2023,1,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-01-30,2023,1,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-02-10,2023,2,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-02-26,2023,2,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-02-27,2023,2,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-03-02,2023,3,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-03-15,2023,3,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-03-16,2023,3,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-03-19,2023,3,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-03-20,2023,3,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-03-21,2023,3,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-03-22,2023,3,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-04-29,2023,4,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-04-30,2023,4,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-05-04,2023,5,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-05-06,2023,5,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-05-23,2023,5,2,2,95.53799,529.8438702843218,0.004999393355328845,67.02656871472236
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-05-24,2023,5,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-05-30,2023,5,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-06-21,2023,6,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Khrinivka,52.0752,31.8412,2023-07-02,2023,7,0,1,0.0,529.8438702843218,0.004999393355328845,0.14998180065986536
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-01-31,2023,1,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-02-01,2023,2,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-02-02,2023,2,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-02-04,2023,2,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-03-18,2023,3,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-03-19,2023,3,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-03-22,2023,3,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-03-23,2023,3,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-04-24,2023,4,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-05-04,2023,5,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-05-13,2023,5,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-06-17,2023,6,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-07-02,2023,7,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Kliusy,52.0771,31.9292,2023-07-03,2023,7,0,1,0.0,525.5069596506485,0.005220982917162571,0.15662948751487712
Chernihiv,Koriukivskyi,Snovska,Lypivka,52.1077,31.8556,2023-01-02,2023,1,0,1,0.0,531.519416663208,0.0049163240765786095,0.14748972229735832
Chernihiv,Koriukivskyi,Snovska,Mistky,52.0098,32.0479,2023-01-31,2023,1,0,1,0.0,514.4662828680473,0.005830439889740522,0.1749131966922157
Chernihiv,Koriukivskyi,Snovska,Mistky,52.0098,32.0479,2023-06-01,2023,6,0,1,0.0,514.4662828680473,0.005830439889740522,0.1749131966922157
Chernihiv,Koriukivskyi,Snovska,Mistky,52.0098,32.0479,2023-07-03,2023,7,0,1,0.0,514.4662828680473,0.005830439889740522,0.1749131966922157
Chernihiv,Koriukivskyi,Snovska,Snovsk,51.8186,31.945,2023-01-02,2023,1,0,1,0.0,505.83482279633824,0.006356049591893739,0.19068148775681218
Chernihiv,Koriukivskyi,Snovska,Snovsk,51.8186,31.945,2023-01-14,2023,1,0,1,0.0,505.83482279633824,0.006356049591893739,0.19068148775681218
Chernihiv,Koriukivskyi,Snovska,Snovsk,51.8186,31.945,2023-02-16,2023,2,0,1,0.0,505.83482279633824,0.006356049591893739,0.19068148775681218
Chernihiv,Koriukivskyi,Snovska,Snovsk,51.8186,31.945,2023-03-29,2023,3,0,1,0.0,505.83482279633824,0.006356049591893739,0.19068148775681218
Chernihiv,Koriukivskyi,Snovska,Snovsk,51.8186,31.945,2023-05-25,2023,5,0,1,0.0,505.83482279633824,0.006356049591893739,0.19068148775681218
Chernihiv,Koriukivskyi,Snovska,Snovsk,51.8186,31.945,2023-06-17,2023,6,0,1,0.0,505.83482279633824,0.006356049591893739,0.19068148775681218
Chernihiv,Koriukivskyi,Snovska,Turia,51.893,31.9886,2023-04-05,2023,4,0,1,0.0,508.90282211934283,0.006164007029003299,0.184920210870099
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-01-02,2023,1,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-02-01,2023,2,4,1,16.371523,519.272163626785,0.005556862457152717,11.626771715389387
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-02-02,2023,2,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-02-20,2023,2,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-02-23,2023,2,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-02-24,2023,2,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-02-26,2023,2,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-02-27,2023,2,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-02-28,2023,2,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-03-01,2023,3,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-03-09,2023,3,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-03-10,2023,3,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-03-14,2023,3,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-03-15,2023,3,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-03-16,2023,3,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-04-29,2023,4,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-05-02,2023,5,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-05-04,2023,5,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-05-13,2023,5,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-05-15,2023,5,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-05-23,2023,5,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-06-01,2023,6,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-06-06,2023,6,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Koriukivskyi,Snovska,Yeline,52.0233,31.9731,2023-06-21,2023,6,0,1,0.0,519.272163626785,0.005556862457152717,0.1667058737145815
Chernihiv,Nizhynskyi,Bakhmatska,Oleksiivka,51.0846,32.709,2023-05-22,2023,5,0,1,0.0,413.7242149497876,0.01596682495676146,0.4790047487028439
Chernihiv,Nizhynskyi,Bakhmatska,Ukrainske,51.1729,32.6668,2023-03-23,2023,3,0,1,0.0,421.9754127610388,0.014702258940076955,0.44106776820230875
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Bohdanove,52.3081,33.273,2023-06-30,2023,6,0,1,0.0,482.39374013627247,0.008035087408659968,0.2410526222597991
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-01-01,2023,1,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-01-09,2023,1,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-01-18,2023,1,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-01-19,2023,1,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-01-23,2023,1,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-01-24,2023,1,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-04-28,2023,4,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-05-03,2023,5,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-05-04,2023,5,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-05-05,2023,5,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-05-07,2023,5,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-05-25,2023,5,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-06-25,2023,6,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buchky,52.3063,33.1137,2023-07-02,2023,7,0,1,0.0,488.86373273025356,0.007531678698396798,0.225950360951904
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buda-Vorobivska,52.2457,33.0549,2023-04-26,2023,4,0,1,0.0,486.11390176263143,0.00774166097905229,0.23224982937156874
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buda-Vorobivska,52.2457,33.0549,2023-05-04,2023,5,0,1,0.0,486.11390176263143,0.00774166097905229,0.23224982937156874
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buda-Vorobivska,52.2457,33.0549,2023-05-08,2023,5,0,1,0.0,486.11390176263143,0.00774166097905229,0.23224982937156874
Chernihiv,Novhorod-Siverskyi,Novhorod-Siverska,Buda-Vorobivska,52.2457,33.0549,2023-07-03,2023,7,0,1,0.0,486.11390176263143,0.00774166097905229,0.23224982937156874
